"Gene.ID","mycOFF.mean","mycON.mean"
"DAPP1",135.087202333333,30.4277058
"DARS",71.9322231111111,130.5718004
"DARS2",16.178022,47.4648252
"DAXX",121.994430444444,101.1858612
"DAZAP1",71.8263113333333,172.9048904
"DAZAP2",196.397201555556,99.4734382
"DBF4",9.35060666666667,44.5762725
"DBF4B",22.2197685555556,23.9923243
"DBH",0.740101777777778,0.8776303
"DBH-AS1",2.376351,2.759278
"DBI",718.849134666667,619.8708923
"DBIL5P",0.312116111111111,0.4722502
"DBN1",37.5211263333333,78.2126648
"DBNDD1",3.44722444444444,0.4510432
"DBNL",286.292361888889,83.6523183
"DBP",7.87052533333333,9.8724017
"DBR1",17.2652187777778,21.6877162
"DBT",9.61334733333333,10.3119068
"DCAF10",17.1120612222222,15.968385
"DCAF11",53.4888996666667,35.0021688
"DCAF12",131.680302888889,52.1536218
"DCAF13",40.5043241111111,79.0269226
"DCAF13P3",0.173421111111111,0.1355797
"DCAF15",42.0149121111111,31.3441756
"DCAF16",25.399986,48.0749249
"DCAF17",10.5054065555556,21.739537
"DCAF4",18.6171674444444,47.9706803
"DCAF4L1",0.254240666666667,0.4240418
"DCAF5",34.2971528888889,16.2566532
"DCAF6",51.0009084444444,43.4410963
"DCAF7",68.0996407777778,60.5928154
"DCAF8",65.040527,51.6512367
"DCAKD",19.5901726666667,41.4919566
"DCBLD2",3.44742788888889,10.0306264
"DCHS1",0.171226,0.0484837
"DCK",39.0067885555556,43.9003853
"DCLK2",6.16260855555556,3.3083863
"DCLRE1A",11.5744243333333,6.8997879
"DCLRE1B",4.44735888888889,11.681754
"DCLRE1C",24.5624868888889,16.5178131
"DCP1A",21.7149025555556,17.2822642
"DCP1B",17.5622873333333,16.9940857
"DCP2",21.173844,13.4256539
"DCPS",23.0073257777778,35.4813911
"DCTD",86.1329931111111,85.468865
"DCTN1",65.9489195555556,79.1339996
"DCTN2",85.1274381111111,65.37767
"DCTN3",62.8371365555556,54.8176074
"DCTN4",30.0111416666667,30.8032621
"DCTN5",28.4275041111111,17.4660191
"DCTN6",50.8510823333333,48.6314917
"DCTPP1",40.5803002222222,227.8335037
"DCUN1D1",23.6110235555556,19.0904463
"DCUN1D2",15.5822436666667,16.4866303
"DCUN1D3",4.86183333333333,2.4127531
"DCUN1D4",11.8644608888889,20.6090549
"DCUN1D5",10.599759,45.1112525
"DCXR",40.8901722222222,104.6450776
"DDA1",24.1291621111111,19.2549201
"DDAH2",72.5770652222222,5.2307626
"DDB1",113.151519777778,233.0873001
"DDB2",123.969022777778,95.1557655
"DDHD1",12.7982557777778,11.224522
"DDHD2",16.9566533333333,29.5812766
"DDI2",24.2666792222222,26.7089655
"DDIT3",30.5134772222222,16.3371652
"DDIT4",165.510613444444,98.1977369
"DDN",0.549477222222222,38.1706908
"DDOST",165.934292333333,233.022412
"DDR1",25.1279475555556,38.8653377
"DDRGK1",36.0569848888889,42.1515134
"DDT",85.8532893333333,187.2423263
"DDTL",14.7755041111111,26.4452335
"DDX1",66.8126802222222,153.1425567
"DDX10",13.0554887777778,58.9703301
"DDX11",13.2765935555556,33.7463821
"DDX11-AS1",0.272619444444444,1.5469645
"DDX12P",5.41475544444444,14.0214995
"DDX17",484.760891444444,228.0557495
"DDX18",59.3463351111111,153.3105714
"DDX19A",22.9244562222222,56.8367175
"DDX19B",34.8562063333333,38.481025
"DDX20",19.5421447777778,28.9393466
"DDX21",77.8198823333333,326.926593
"DDX23",90.8612203333333,82.9041733
"DDX24",107.729225111111,143.2603333
"DDX26B",32.8465633333333,10.8780574
"DDX27",76.3435144444445,87.1203507
"DDX28",17.664172,42.6553542
"DDX31",15.7895535555556,53.9192085
"DDX39A",88.1475915555556,225.2075958
"DDX39B",301.859327555556,318.0404709
"DDX3X",265.487153777778,220.7004029
"DDX41",47.2082201111111,77.2676353
"DDX42",84.6377623333333,85.1249932
"DDX46",41.5170974444444,73.3064389
"DDX47",68.9505004444444,99.8501579
"DDX49",41.5843064444444,124.9741364
"DDX5",717.439365,505.7274047
"DDX50",32.3399438888889,44.7729248
"DDX51",16.9885247777778,38.0535639
"DDX52",27.8973827777778,31.2410812
"DDX54",38.6827554444444,76.6899248
"DDX55",21.0751988888889,43.5915679
"DDX56",36.6011402222222,86.940454
"DDX58",229.346774666667,12.8421709
"DDX59",32.4014993333333,13.2926046
"DDX6",55.7252577777778,40.9337155
"DDX60",144.907553777778,8.7030965
"DEAF1",12.673828,65.5323528
"DECR1",124.921575777778,64.324379
"DECR2",9.40540266666667,18.2438336
"DEDD",33.5134443333333,19.0514271
"DEDD2",34.1785014444444,14.6099965
"DEF6",152.621044666667,57.6997204
"DEF8",72.935165,65.4287246
"DEGS1",176.218953444444,96.2828889
"DEGS2",13.0395867777778,9.3770373
"DEK",93.211559,134.6202333
"DENND1A",52.0786163333333,40.6237601
"DENND1C",106.131486555556,29.393004
"DENND2A",6.28300088888889,5.0083443
"DENND2D",14.9336344444444,3.6272982
"DENND4A",27.7883647777778,22.85089
"DENND4B",126.476318444444,30.9382783
"DENND4C",36.7090334444444,17.5925796
"DENND5A",134.919123444444,66.6213344
"DENND5B",45.7847926666667,22.0274785
"DENND5B-AS1",2.49706277777778,1.8956447
"DENND6A",13.3999641111111,15.6220881
"DENND6B",19.6369054444444,14.4994528
"DENR",71.1536518888889,72.9583999
"DEPDC1",2.93393688888889,13.4225021
"DEPDC1B",7.021409,31.0658605
"DEPDC5",39.9787851111111,12.6511208
"DEPDC7",1.22876355555556,1.6410397
"DEPTOR",0.565277333333333,1.6954944
"DERA",18.6600143333333,10.8256586
"DERL1",64.2954134444444,45.968345
"DERL2",44.4063533333333,34.2185552
"DERL3",36.2277281111111,61.6662964
"DESI1",18.7473565555556,64.8472546
"DESI2",38.8068646666667,54.3937188
"DET1",7.91888933333333,5.9014632
"DEXI",41.8758725555556,20.7330824
"DFFA",20.1875908888889,42.9103473
"DFFB",9.36736322222222,17.4915705
"DFNA5",13.8932735555556,6.7458462
"DFNB31",1.90925788888889,1.0834189
"DGAT1",13.1391608888889,11.2407705
"DGAT2",2.50356644444444,9.3445898
"DGCR11",1.83083677777778,1.527
"DGCR14",18.0417225555556,12.2820683
"DGCR2",30.8418775555556,27.4237198
"DGCR6L",14.9879532222222,32.7102036
"DGCR8",19.0700875555556,21.9633169
"DGKA",64.1773013333333,12.5696366
"DGKD",68.36028,37.2104233
"DGKE",6.34335822222222,12.2418008
"DGKH",10.7433495555556,6.6998387
"DGKQ",19.2140972222222,7.1121732
"DGKZ",46.4542304444444,38.871603
"DGUOK",123.363102333333,106.7649361
"DGUOK-AS1",8.90126577777778,7.6112499
"DHCR24",50.1410426666667,122.5792825
"DHCR7",13.5375193333333,107.4197083
"DHDDS",18.7713743333333,18.9274089
"DHFR",31.1358583333333,72.2784643
"DHFRL1",2.78810622222222,2.5658604
"DHODH",6.56746433333333,34.3571914
"DHPS",73.8278704444444,64.2597195
"DHRS1",57.0515391111111,18.2126196
"DHRS11",4.50131177777778,20.4738499
"DHRS12",2.70030533333333,2.5187959
"DHRS13",3.475942,17.4515977
"DHRS3",0.745534888888889,0.4553213
"DHRS4",21.6503178888889,29.9240118
"DHRS4-AS1",7.77456777777778,8.794608
"DHRS4L1",1.13468022222222,1.0607563
"DHRS4L2",14.2293451111111,21.3863843
"DHRS7",32.0055577777778,26.2634651
"DHRS7B",9.53132833333333,10.3009181
"DHRSX",10.7169352222222,7.0388086
"DHTKD1",37.1128773333333,20.9842825
"DHX15",99.9636086666667,192.6996277
"DHX16",49.5608957777778,50.1571784
"DHX29",21.7924143333333,26.8445268
"DHX30",41.8395096666667,86.2213425
"DHX32",9.79557222222222,20.3581058
"DHX33",7.17107966666667,36.8555199
"DHX34",9.71585588888889,20.8080317
"DHX35",17.2182838888889,16.2748405
"DHX36",47.6303931111111,49.0980061
"DHX37",17.899829,45.731697
"DHX38",56.1590837777778,49.0850738
"DHX40",28.8677122222222,36.4171355
"DHX57",14.4083943333333,14.8282978
"DHX58",57.7458224444444,8.8847338
"DHX8",41.9775233333333,26.4629727
"DHX9",108.045363666667,210.0065673
"DIABLO",43.0201486666667,41.5010595
"DIAPH1",118.563186555556,60.8212103
"DIAPH2",12.215368,14.7523885
"DIAPH3",3.67185555555556,11.5507806
"DICER1",32.6144423333333,27.8165433
"DICER1-AS1",3.30392988888889,3.6967743
"DIDO1",59.7455177777778,44.9728122
"DIEXF",9.10359411111111,16.5828622
"DIMT1",24.4278012222222,70.0601749
"DIP2A",19.8415538888889,9.1642153
"DIP2B",80.2573828888889,25.1603105
"DIP2C",1.399281,1.2685314
"DIRAS1",13.6171265555556,29.549355
"DIRC2",2.83686077777778,2.6216765
"DIS3",49.1445765555556,51.5948106
"DIS3L",12.0284706666667,40.3807968
"DIS3L2",19.1063512222222,19.1525662
"DISP1",1.94473055555556,0.7043402
"DISP2",0.690179666666667,0.1049774
"DIXDC1",0.0978904444444444,1.5052004
"DKC1",42.6053687777778,199.2201814
"DKFZP586I1420",72.5783004444444,23.6127351
"DLAT",27.152234,86.774994
"DLD",51.7998487777778,84.1655884
"DLEC1",0.554931,0.2631806
"DLEU1",11.9494006666667,26.7958766
"DLEU2",10.704133,4.0218123
"DLEU2L",0.625078666666667,0.367939
"DLEU7-AS1",4.16929922222222,0.2522261
"DLG1",35.1838676666667,31.7068369
"DLG3",10.710352,10.4308853
"DLG4",34.6273657777778,13.2415175
"DLG5",2.50608166666667,3.1997054
"DLGAP1-AS1",6.29344166666667,1.954968
"DLGAP4",22.327477,10.2080464
"DLGAP5",14.9975418888889,44.0506737
"DLK2",2.33976588888889,0.8942069
"DLL3",3.36080533333333,15.3487436
"DLST",141.575624333333,138.4825895
"DMAP1",45.1945093333333,24.8000963
"DMKN",25.1733504444444,29.4823494
"DMPK",29.0885198888889,11.0903189
"DMTF1",66.4372461111111,27.65447
"DMWD",25.9303164444444,11.3151784
"DMXL1",38.7558081111111,8.883548
"DMXL2",86.279307,40.845619
"DNA2",6.24285533333333,19.333753
"DNAAF2",7.56254955555556,29.6342065
"DNAH1",16.8569664444444,3.3386135
"DNAH14",2.16276177777778,6.7575766
"DNAH17",0.633694666666667,0.5069121
"DNAJA1",559.449117,530.5261963
"DNAJA2",24.952286,34.2248686
"DNAJA3",36.6550793333333,110.9877762
"DNAJB1",40.9717406666667,35.3634307
"DNAJB11",58.4872703333333,57.2932708
"DNAJB12",38.9166425555556,24.2978988
"DNAJB13",0.749144222222222,0.3522991
"DNAJB14",29.3431936666667,15.6371199
"DNAJB2",56.6790428888889,7.2890606
"DNAJB4",20.0505757777778,6.6596103
"DNAJB5",4.94549755555556,3.4388554
"DNAJB6",67.5406106666667,82.063125
"DNAJB7",0.285702222222222,0.4504987
"DNAJB9",20.347999,14.2459799
"DNAJC1",47.4851895555556,36.4137836
"DNAJC10",57.8199628888889,33.5591754
"DNAJC11",37.286244,91.2769913
"DNAJC12",12.5194673333333,84.2369354
"DNAJC13",35.9099886666667,14.6484296
"DNAJC14",34.0387323333333,26.0883334
"DNAJC15",51.4841933333333,34.9202806
"DNAJC16",14.4729595555556,10.1827336
"DNAJC17",20.7171487777778,20.427366
"DNAJC18",5.08228044444444,6.5126365
"DNAJC19",17.7188415555556,40.2124013
"DNAJC2",33.3147761111111,102.0160659
"DNAJC21",13.6409894444444,23.7753826
"DNAJC24",7.226132,9.8180833
"DNAJC25",9.625375,17.790527
"DNAJC27",4.80935033333333,3.3153002
"DNAJC3",15.9568162222222,13.5610346
"DNAJC3-AS1",3.493775,3.164668
"DNAJC30",11.0858784444444,11.6615015
"DNAJC4",76.9654983333333,22.3243049
"DNAJC5",59.5260403333333,27.3137915
"DNAJC5B",9.88359655555556,1.4515247
"DNAJC6",2.23222488888889,6.0691205
"DNAJC7",82.8964827777778,108.8487358
"DNAJC8",120.802254666667,154.6245286
"DNAJC9",58.3733025555556,77.9858208
"DNAL1",1.63071522222222,2.681709
"DNAL4",7.496314,7.6318156
"DNASE1",40.6828227777778,8.7253983
"DNASE1L1",21.1732243333333,8.3163608
"DNASE1L2",2.51787944444444,1.8106604
"DNASE2",41.3893333333333,18.7787077
"DND1",7.58599377777778,4.7666784
"DNHD1",11.0629877777778,7.2676595
"DNLZ",18.0226794444444,44.2153598
"DNM1",1.14653755555556,3.6213883
"DNM1L",41.4501572222222,54.6586553
"DNM1P41",0.0383172222222222,0.0408247
"DNM1P46",0.356998555555556,0.1989291
"DNM2",99.1403231111111,60.1676135
"DNM3",0.774786444444444,0.1558036
"DNMBP",74.9445621111111,34.4146989
"DNMT1",53.0433371111111,90.6484603
"DNMT3A",40.5944572222222,27.1128841
"DNMT3B",2.235469,10.5564025
"DNPEP",71.1583853333333,81.607669
"DNPH1",26.3434016666667,164.2935151
"DNTTIP1",34.3163783333333,33.525322
"DNTTIP2",58.8636067777778,89.7239899
"DOCK10",55.6038885555556,3.8115713
"DOCK11",54.3701965555556,12.9575146
"DOCK2",175.966254444444,86.9203911
"DOCK3",0.135979444444444,0.2070994
"DOCK6",8.50225677777778,9.1203684
"DOCK7",8.086059,12.3748212
"DOCK8",197.765992888889,57.3358329
"DOHH",10.8512958888889,27.3985426
"DOK1",52.247921,16.32722
"DOK2",10.3029505555556,6.1810858
"DOK3",368.820953333333,151.1599213
"DOK4",0.452124666666667,0.3117194
"DOK7",1.699899,0.2251608
"DOLK",12.4474268888889,15.6539102
"DOLPP1",18.1963507777778,21.8977855
"DONSON",9.92850122222222,19.8132754
"DOPEY1",7.44024122222222,1.8187231
"DOPEY2",41.8287625555556,10.7940496
"DOT1L",30.0826014444444,27.7520165
"DPAGT1",13.4758732222222,29.718174
"DPCD",6.42508188888889,48.0526327
"DPEP2",19.6122214444444,1.8237983
"DPF1",0.618307444444444,3.8127927
"DPF2",51.1930466666667,40.5562035
"DPH1",36.1402723333333,54.8275108
"DPH2",24.4798606666667,100.3675476
"DPH3",13.2506157777778,13.2533281
"DPH3P1",1.51249866666667,2.0569847
"DPH5",19.9327064444444,58.4827152
"DPH6",7.31210522222222,10.3173332
"DPH7",29.1045201111111,45.1814612
"DPM1",71.3961741111111,109.6747429
"DPM2",39.8447365555556,70.725886
"DPM3",24.1134732222222,85.6534752
"DPP3",52.9144745555556,55.9768721
"DPP4",4.32698,5.4004898
"DPP7",119.696043222222,189.019316
"DPP8",39.5358538888889,23.8811663
"DPP9",56.2800085555556,46.108482
"DPRXP4",2.62878166666667,1.2689955
"DPY19L1",8.18711077777778,8.758911
"DPY19L1P1",3.22829866666667,1.4383
"DPY19L2",1.63286311111111,8.9378258
"DPY19L2P2",1.16974522222222,4.7022406
"DPY19L3",14.5357717777778,15.3044966
"DPY19L4",6.61968677777778,6.36669
"DPY30",34.315545,57.7983498
"DPYD",21.6079065555556,10.3992151
"DPYSL2",22.0014125555556,15.1975437
"DPYSL4",2.88677944444444,5.1188172
"DR1",53.4350205555556,55.6703308
"DRAM1",5.23357022222222,6.0823672
"DRAM2",110.441146777778,38.9411384
"DRAP1",200.356699666667,105.3110245
"DRG1",45.1361842222222,110.4883758
"DRG2",38.7596701111111,51.4992354
"DROSHA",24.9078027777778,36.1793318
"DRP2",0.0836161111111111,0.0861383
"DSCC1",3.66124311111111,19.4225635
"DSCR3",45.5965944444444,33.3787411
"DSCR9",0.434302,0.6149452
"DSE",47.1710125555556,20.8764194
"DSERG1",0.395412888888889,0.5823048
"DSG2",40.6831627777778,46.3000244
"DSN1",14.9854985555556,22.949093
"DST",9.948719,6.2734171
"DSTN",33.6064631111111,100.438462
"DSTNP2",5.15230488888889,3.3862277
"DSTYK",2.98020733333333,2.3949432
"DTD1",17.0062752222222,66.1283169
"DTD2",5.87491544444444,20.7943801
"DTL",10.8197308888889,43.3974348
"DTNB",9.83480222222222,7.0071845
"DTNBP1",9.82093911111111,7.308158
"DTWD1",6.16646744444444,14.5267678
"DTWD2",6.99050088888889,5.14995
"DTX1",18.9509463333333,24.0689248
"DTX2",53.1987147777778,23.6852579
"DTX2P1-UPK3BP1-PMS2P11",15.1655041111111,5.5312636
"DTX3",40.0567396666667,25.9701478
"DTX3L",281.369162555556,51.9839134
"DTX4",39.2362647777778,23.2452298
"DTYMK",22.8886895555556,110.3687966
"DUS1L",66.4628983333333,147.9951708
"DUS2",70.3159103333333,28.7862102
"DUS3L",25.6265293333333,58.1519213
"DUS4L",4.35225888888889,11.8094437
"DUSP1",12.2763395555556,7.4768807
"DUSP11",40.2123052222222,37.2369217
"DUSP12",25.5827476666667,41.2219386
"DUSP14",12.7631447777778,36.1849471
"DUSP16",9.7708,10.0546327
"DUSP18",5.56261711111111,1.5941938
"DUSP19",0.765052111111111,0.3763728
"DUSP2",70.4835985555556,63.8060996
"DUSP22",28.5228193333333,23.9894647
"DUSP28",4.81879466666667,6.2176091
"DUSP3",3.70506977777778,10.5529407
"DUSP5",329.529842666667,59.023883
"DUSP7",12.0123172222222,30.6114833
"DUT",38.8518728888889,164.5569427
"DVL1",8.93806777777778,48.4768526
"DVL2",27.32637,36.6248493
"DVL3",33.3053445555556,25.512462
"DXO",33.7868828888889,37.1709165
"DYM",14.4563285555556,27.5831995
"DYNC1H1",49.4490653333333,42.2336485
"DYNC1I2",40.5718458888889,25.8946349
"DYNC1LI1",34.9852363333333,35.7514497
"DYNC1LI2",24.9322702222222,17.8197636
"DYNC2LI1",17.933896,21.8209054
"DYNLL1",383.892598555556,382.1786559
"DYNLL1-AS1",4.70069688888889,5.9333447
"DYNLL2",57.7129398888889,73.0869545
"DYNLRB1",163.772289666667,141.2396521
"DYNLT1",51.1587117777778,36.1647618
"DYNLT3",12.1018566666667,8.2921108
"DYRK1A",41.8878571111111,22.95247
"DYRK1B",38.778666,15.4621631
"DYRK2",29.4434624444444,28.9654514
"DYRK3",0.552642111111111,1.2563183
"DYRK4",29.4551071111111,29.0269067
"DYX1C1",1.50064211111111,1.0555178
"DZANK1",3.68601588888889,2.2298298
"DZIP1",2.40544722222222,10.7765127
"DZIP3",15.3718137777778,7.7290296
"E2F1",22.4602508888889,48.4474884
"E2F2",14.3703118888889,22.3338304
"E2F3",9.795373,10.4386261
"E2F4",105.47243,142.1450813
"E2F5",68.9758745555555,58.4111157
"E2F6",7.53386888888889,9.3969751
"E2F7",12.1342831111111,17.4570531
"E2F8",6.87177855555556,15.0318162
"E4F1",21.3001003333333,28.4605016
"EAF1",20.8738216666667,19.3227158
"EAF2",45.1045553333333,12.0037821
"EAPP",57.0508991111111,43.8154066
"EARS2",12.1306078888889,51.3691249
"EBAG9",9.45002833333333,14.2203202
"EBF1",25.5295983333333,14.2253082
"EBI3",115.254989777778,20.0441264
"EBLN2",3.55020388888889,2.3770562
"EBNA1BP2",39.3324454444444,246.5896423
"EBP",30.0502721111111,94.4944419
"EBPL",18.7900678888889,86.9129284
"ECD",36.6656825555556,32.6507688
"ECE1",106.378634111111,23.7003349
"ECE2",4.27693688888889,70.4194433
"ECH1",143.032943555556,122.5576332
"ECHDC1",17.7728314444444,26.3074783
"ECHDC3",3.74473977777778,4.8584859
"ECHS1",112.900914555556,195.4170181
"ECI1",33.481249,102.4432937
"ECI2",23.2867748888889,67.2013778
"ECM1",1.33310611111111,0.7640332
"ECM2",1.60444822222222,0.3398676
"ECSIT",46.1401566666667,97.7768226
"ECT2",12.0497376666667,26.8374209
"EDA2R",43.0365498888889,23.7363242
"EDC3",32.6571504444444,31.9265218
"EDC4",41.4652906666667,53.3671051
"EDEM1",99.3096824444444,88.5771018
"EDEM2",18.1908636666667,16.1211353
"EDEM3",6.61274,12.6630152
"EDF1",498.60653,488.6037168
"EDN1",32.7168738888889,5.3679122
"EDRF1",24.2905438888889,25.905539
"EDRF1-AS1",0.984723333333333,1.0713551
"EEA1",18.4262853333333,19.7149567
"EED",30.5669254444444,33.064711
"EEF1A1",2857.74365222222,6307.3163087
"EEF1A2",61.3947343333333,60.8500902
"EEF1B2",546.743652333333,2379.1984862
"EEF1D",557.840813555556,450.2544953
"EEF1E1",8.65400966666667,51.1008852
"EEF1G",1486.48936622222,3347.9229248
"EEF2",1932.86390522222,3281.7324464
"EEF2K",11.4260456666667,21.6427526
"EEFSEC",15.1030062222222,21.0792332
"EEPD1",0.373743111111111,0.5173102
"EFCAB11",3.36353077777778,4.6678051
"EFCAB12",2.11933088888889,0.5427501
"EFCAB13",4.67412677777778,1.4848475
"EFCAB14",79.8992122222222,36.6047478
"EFCAB2",6.48495188888889,4.9238437
"EFCAB4A",20.34396,10.53852
"EFCAB4B",16.3696861111111,24.2051179
"EFCAB7",3.92140222222222,4.4774634
"EFEMP2",2.74279955555556,0.7346426
"EFHC1",4.32261877777778,2.2346514
"EFHC2",0.763001444444445,0.23479
"EFHD2",86.643882,110.1915597
"EFNA3",4.07380811111111,5.0596954
"EFNA4",24.3682776666667,11.3240244
"EFNB1",0.934262888888889,1.4980254
"EFR3A",71.2471011111111,24.0207212
"EFTUD1",24.4703834444444,17.1657698
"EFTUD2",60.2427585555556,110.2190635
"EGFEM1P",0.343798777777778,0.0883722
"EGLN1",2.85705311111111,4.928435
"EGLN2",102.021435111111,60.7695195
"EGLN3",9.20663233333333,25.9562114
"EGR1",1.69854233333333,0.3047716
"EGR2",23.6305697777778,1.8369232
"EGR3",3.34978511111111,0.7568142
"EHBP1",9.41547377777778,13.3480375
"EHBP1L1",81.3080223333333,31.1519669
"EHD1",256.023442555556,96.9370014
"EHD3",2.93751033333333,0.3895132
"EHD4",38.1499485555556,19.5838767
"EHHADH",0.685152555555556,0.2657366
"EHMT1",48.8909273333333,51.5663117
"EHMT2",26.7478802222222,60.612402
"EI24",92.9987488888889,163.366623
"EID1",117.701418444444,109.9091705
"EID2",15.8810695555556,24.9701826
"EID2B",4.06520044444444,6.7664356
"EIF1",540.054694333333,372.8309846
"EIF1AD",20.421938,22.0545938
"EIF1AX",26.3819286666667,98.0456147
"EIF1B",128.579497555556,70.9642464
"EIF2A",48.8212598888889,80.6194702
"EIF2AK1",65.5506497777778,77.8374554
"EIF2AK2",172.477,46.9614072
"EIF2AK3",39.5311257777778,23.1444769
"EIF2AK4",11.6879008888889,24.6896467
"EIF2B1",84.0880737777778,101.2210244
"EIF2B2",25.3476174444444,35.1100679
"EIF2B3",15.7308776666667,60.7341073
"EIF2B4",29.1940903333333,44.0619139
"EIF2B5",55.0478383333333,68.039985
"EIF2D",48.1918236666667,89.1626389
"EIF2S1",41.4077038888889,87.3547898
"EIF2S2",78.6342764444444,144.7644348
"EIF2S3",344.064310666667,393.8192658
"EIF3A",147.211993777778,223.2041672
"EIF3B",106.985837333333,324.5191468
"EIF3C",46.6460441111111,151.2173966
"EIF3CL",46.6793662222222,149.2593033
"EIF3D",257.494449111111,406.6771972
"EIF3E",519.322855777778,831.2621278
"EIF3F",335.691494555556,378.4379942
"EIF3G",305.768195444444,327.7815429
"EIF3H",589.462239666667,661.2318604
"EIF3I",179.922202222222,422.4314911
"EIF3J",48.6571315555556,138.8497681
"EIF3J-AS1",5.84245322222222,7.0448403
"EIF3K",322.951856888889,527.8155883
"EIF3L",427.155141111111,683.6310303
"EIF3M",229.461939444444,467.0370821
"EIF4A1",453.437005,1116.2235963
"EIF4A2",264.775973777778,226.2963869
"EIF4A3",61.5788206666667,236.0519395
"EIF4B",162.056259111111,456.3462219
"EIF4E",23.6641452222222,55.8319947
"EIF4E2",53.9206615555556,52.3014762
"EIF4EBP1",25.2413475555556,140.4264771
"EIF4EBP2",45.9425243333333,48.0216919
"EIF4EBP3",7.14006511111111,26.9580319
"EIF4ENIF1",27.2680882222222,23.301009
"EIF4G1",110.056249111111,231.002942
"EIF4G2",470.322326666667,394.320755
"EIF4G3",60.1914931111111,33.6368898
"EIF4H",238.373053666667,307.05932
"EIF5",87.8073086666667,88.1341667
"EIF5A",475.152160666667,1415.5289062
"EIF5A2",0.617082777777778,1.1779409
"EIF5AL1",9.72790222222222,27.3597694
"EIF5B",64.3206226666667,139.3184068
"EIF6",136.901713888889,249.1679733
"ELAC1",6.33430466666667,4.7697749
"ELAC2",28.4802672222222,64.5673835
"ELAVL1",25.6616677777778,50.7079339
"ELF1",163.745395888889,65.4950058
"ELF2",29.0650226666667,24.5181477
"ELF3",0.926918777777778,0.1220643
"ELF4",88.9588172222222,18.1746912
"ELK1",25.6192072222222,32.6903003
"ELK3",0.715673111111111,0.2055733
"ELK4",43.0931261111111,22.7679382
"ELL",17.0193444444444,13.4262873
"ELL3",24.5292126666667,20.6964273
"ELMO1",62.5472405555556,36.4716518
"ELMO2",23.687855,13.8986694
"ELMO3",4.84366444444444,4.430564
"ELMOD2",9.10577144444444,7.9288611
"ELMOD3",15.5426486666667,7.517341
"ELMSAN1",39.7685942222222,28.6831951
"ELOF1",113.500392555556,111.1506531
"ELOVL1",88.9601966666667,80.4339513
"ELOVL2",0.158566666666667,1.0283051
"ELOVL5",143.082856,94.1096939
"ELOVL6",17.9586298888889,44.5478746
"ELP2",48.6648882222222,75.116248
"ELP3",36.1207484444444,37.2808949
"ELP4",7.08126888888889,11.4246789
"ELP5",44.2140464444444,65.2328368
"ELP6",50.4193556666667,56.4797759
"EMB",226.888780444444,113.0971839
"EMBP1",8.48803533333333,4.0426148
"EMC1",16.1586741111111,33.3510465
"EMC10",59.5713442222222,64.925229
"EMC2",36.8309703333333,48.0242844
"EMC3",63.2744884444444,51.981255
"EMC3-AS1",3.53148688888889,8.6243744
"EMC4",64.9939705555555,88.4308595
"EMC6",21.7505954444444,49.991848
"EMC7",56.3807241111111,59.5647942
"EMC8",28.5029388888889,46.8561351
"EMC9",12.7242711111111,17.6396021
"EMD",54.6459562222222,71.8907622
"EME1",2.66176377777778,9.5849657
"EME2",8.02088688888889,13.6957695
"EMG1",47.1607112222222,97.8940405
"EMILIN1",6.42956066666667,11.8092005
"EML2",35.4074242222222,18.8434888
"EML3",31.9696035555556,28.3481481
"EML4",36.2595557777778,25.9325869
"EML5",0.661460555555556,0.778998
"EML6",1.42134955555556,2.8672672
"EMP3",584.921739555556,120.4496164
"EMR2",0.700853444444444,2.4981854
"ENAH",17.9900593333333,27.819635
"ENAM",0.553812777777778,0.6600027
"ENC1",6.21036755555556,5.031956
"ENDOD1",61.6356171111111,50.4692566
"ENDOG",7.01367,48.4693587
"ENDOU",1.517858,2.0775894
"ENDOV",14.7042906666667,11.8339104
"ENG",5.18466477777778,3.3221461
"ENGASE",18.5963296666667,23.3666467
"ENKD1",4.32108344444444,13.0536354
"ENO1",474.734900555556,2492.3598509
"ENO3",5.95664077777778,7.6225755
"ENOPH1",26.9869464444444,78.243264
"ENOSF1",4.04038022222222,23.8892142
"ENOX2",7.73441466666667,4.2163818
"ENPP2",1.18730966666667,2.8769965
"ENPP4",25.2293043333333,8.787339
"ENSA",151.157572222222,181.9318391
"ENTHD2",33.8985943333333,19.5753045
"ENTPD1",42.6918696666667,18.3676405
"ENTPD1-AS1",0.439352444444444,0.2491614
"ENTPD3-AS1",0.493720555555556,0.2694962
"ENTPD4",37.1966823333333,11.6476394
"ENTPD5",3.56171833333333,7.4778273
"ENTPD6",15.8674428888889,59.1611904
"ENTPD7",2.03189777777778,2.6544584
"ENY2",35.3466642222222,44.5726234
"EOGT",2.02783888888889,1.4781275
"EP300",38.4976126666667,19.1277483
"EP400",23.3095766666667,20.9105492
"EP400NL",3.64621011111111,2.6319334
"EPB41",25.4661043333333,42.4357364
"EPB41L1",15.2164656666667,10.9572887
"EPB41L2",19.343803,23.4762048
"EPB41L4A",2.768228,8.7763328
"EPB41L4A-AS1",36.4607758888889,69.1621804
"EPB41L5",10.0998604444444,4.319826
"EPC1",36.5507912222222,20.5334323
"EPC2",23.7109972222222,13.0883384
"EPDR1",3.04966177777778,4.3982684
"EPG5",14.7979656666667,6.5734528
"EPHA2",2.14689544444444,3.8149662
